Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode
ORD-024345,2023-07-02 00:00:00,CUST-01451,Joel Wise,PROD-00319,Cycling Sell Max,Sports,Cycling,2,3009.14,0.0,604.19,West,Gujarat,Ahmedabad,Credit Card,Standard
ORD-035918,2022-12-12 00:00:00,CUST-02209,Shelby Rodriguez,PROD-00275,Fitness Me Pro,Sports,Fitness,3,12712.02,0.0,2301.64,East,Bihar,Bhagalpur,Cash on Delivery,Express
ORD-023808,2022-07-17 00:00:00,CUST-00244,Brandon Bailey MD,PROD-00311,Cycling Within Pro,Sports,Cycling,4,12512.27,0.15,873.19,West,Gujarat,Vadodara,Cash on Delivery,Economy
ORD-008725,2022-04-04 00:00:00,CUST-01879,Samantha Chavez,PROD-00291,Outdoor Position Max,Sports,Outdoor,2,962.73,0.1,65.5,South,Tamil Nadu,Madurai,Credit Card,Express
ORD-033520,2022-12-25 00:00:00,CUST-00994,Deborah Campbell,PROD-00333,Apparel Offer Lite,Sports,Apparel,1,410.83,0.0,79.23,West,Gujarat,Ahmedabad,Cash on Delivery,Express
ORD-014686,2022-02-14 00:00:00,CUST-03935,Brian Shaffer,PROD-00268,Lighting Future Max,Home & Kitchen,Lighting,3,25646.46,0.0,3958.01,North,Uttar Pradesh,Lucknow,Cash on Delivery,Standard
ORD-040858,2023-02-26 00:00:00,CUST-04150,Samuel Lee,PROD-00328,Apparel Gun Pro,Sports,Apparel,5,21293.56,0.15,716.82,East,Odisha,Rourkela,Cash on Delivery,Express
ORD-019418,2023-04-23 00:00:00,CUST-03893,Elizabeth Marks,PROD-00179,Binders Thus Classic,Office Supplies,Binders,1,1993.24,0.15,113.24,South,Tamil Nadu,Coimbatore,UPI,Standard
ORD-005538,2023-11-08 00:00:00,CUST-00517,William Day,PROD-00006,Mobiles Chair Lite,Electronics,Mobiles,2,13813.38,0.35,-1821.8,West,Gujarat,Ahmedabad,UPI,Standard
ORD-013250,2023-06-22 00:00:00,CUST-02202,Brad Gordon,PROD-00314,Cycling Civil Plus,Sports,Cycling,4,21594.69,0.3,-2833.76,West,Gujarat,Surat,Wallet,Standard
ORD-041554,2022-11-11 00:00:00,CUST-01555,Ariana Stewart,PROD-00070,Tables Miss Elite,Furniture,Tables,1,31101.1,0.1,-474.59,North,Uttar Pradesh,Noida,Debit Card,Standard
ORD-000601,2022-09-21 00:00:00,CUST-01093,Frank Whitaker,PROD-00138,Footwear Personal Max,Clothing,Footwear,4,11604.68,0.0,2573.79,North,Delhi,Dwarka,Wallet,Standard
ORD-018472,2023-08-18 00:00:00,CUST-00745,Travis Harris,PROD-00127,Kids Say Elite,Clothing,Kids,3,7983.96,0.2,245.48,East,Odisha,Rourkela,Cash on Delivery,Standard
ORD-025442,2023-11-21 00:00:00,CUST-02399,Mark Davis,PROD-00265,Lighting Commercial Classic,Home & Kitchen,Lighting,1,8990.9,0.15,263.62,East,West Bengal,Howrah,Credit Card,Express
ORD-023811,2022-09-25 00:00:00,CUST-03689,Janet Delgado,PROD-00047,Accessories Policy Plus,Electronics,Accessories,1,17761.59,0.1,535.91,East,Bihar,Bhagalpur,Credit Card,Express
ORD-007505,2022-01-11 00:00:00,CUST-02234,Corey Cooper,PROD-00010,Mobiles Truth Classic,Electronics,Mobiles,4,145935.65,0.15,-1809.93,South,Tamil Nadu,Madurai,Wallet,Standard
ORD-010427,2022-12-23 00:00:00,CUST-01728,Karen Lopez,PROD-00019,Laptops Recently Classic,Electronics,Laptops,5,113767.31,0.15,-1170.57,East,West Bengal,Siliguri,Debit Card,Economy
ORD-028144,2022-03-24 00:00:00,CUST-01364,Samantha Jones,PROD-00074,Tables Military Elite,Furniture,Tables,3,77659.02,0.1,112.29,North,Punjab,Amritsar,UPI,Standard
ORD-023566,2023-08-10 00:00:00,CUST-00889,Chris Velazquez,PROD-00054,Accessories Collection Elite,Electronics,Accessories,1,43077.92,0.2,-801.46,West,Gujarat,Ahmedabad,UPI,Express
ORD-020450,2023-03-19 00:00:00,CUST-01999,Monica Allen,PROD-00029,Headphones Include Max,Electronics,Headphones,2,50618.75,0.3,-6985.21,West,Rajasthan,Udaipur,Cash on Delivery,Standard
ORD-022194,2022-09-18 00:00:00,CUST-03579,Rebecca Davis,PROD-00334,Apparel Assume Classic,Sports,Apparel,2,2387.52,0.0,423.59,South,Karnataka,Mangaluru,Credit Card,Standard
ORD-014320,2022-10-16 00:00:00,CUST-00449,Ryan Rosales,PROD-00025,Headphones Create Lite,Electronics,Headphones,1,25362.08,0.1,1412.58,East,Bihar,Patna,UPI,Economy
ORD-010385,03/26/2023,CUST-00598,Susan Davis,PROD-00309,Team Sports Model Plus,Sports,Team Sports,3,19268.79,0.0,3848.33,West,Maharashtra,Pune,Cash on Delivery,Express
ORD-000185,2023-11-10 00:00:00,CUST-03388,Michelle Wilson,PROD-00264,Lighting Feel Classic,Home & Kitchen,Lighting,1,6412.62,0.0,1091.92,SOUTH,Telangana,Warangal,debit_card,Express
ORD-004353,2023-11-21 00:00:00,CUST-01019,Jimmy Marks,PROD-00126,Kids Glass Classic,Clothing,Kids,1,1598.26,0.15,101.68,West,Rajasthan,Udaipur,Debit Card,Economy
ORD-023529,2022-08-17 00:00:00,CUST-00184,Ashley Barton,PROD-00277,Fitness Change Elite,Sports,Fitness,1,5479.84,0.15,300.24,North,Punjab,Ludhiana,Wallet,Standard
ORD-022449,2022-09-02 00:00:00,CUST-01283,Terry Ward,PROD-00035,Cameras Age Max,Electronics,Cameras,3,165269.99,0.05,22133.78,South,Karnataka,Bengaluru,Cash on Delivery,Economy
ORD-014094,2022-04-06 00:00:00,CUST-02666,Jane May,PROD-00281,Fitness How Plus,Sports,Fitness,2,14306.08,0.0,3349.6,WEST,Maharashtra,Nagpur,Wallet,Express
ORD-024195,2023-04-21 00:00:00,CUST-04070,Clifford Murphy DVM,PROD-00140,Footwear Economic Plus,Clothing,Footwear,4,14803.24,0.05,2430.18,West,Maharashtra,Nagpur,UPI,Express
ORD-029400,2022-01-07 00:00:00,CUST-01352,Timothy Andrews,PROD-00315,Cycling Blue Lite,Sports,Cycling,2,12126.69,0.1,1403.15,North,Punjab,Amritsar,Credit Card,Standard
ORD-036543,2023-10-26 00:00:00,CUST-02757,Vanessa Zimmerman,PROD-00118,Women Week Plus,Clothing,Women,1,693.22,0.3,-38.68,North,Uttar Pradesh,Noida,UPI,Standard
ORD-038512,2023-10-03 00:00:00,CUST-04155,Bobby Arnold,PROD-00035,Cameras Age Max,Electronics,Cameras,1,55090.0,0.05,6418.96,East,West Bengal,Kolkata,Credit Card,Express
ORD-040789,2023-09-15 00:00:00,CUST-01288,Matthew Houston,PROD-00072,Tables Direction Elite,Furniture,Tables,3,23749.77,0.0,2909.24,South,Karnataka,Mangaluru,Credit Card,Express
ORD-025139,2023-05-18 00:00:00,CUST-02836,Sarah Meadows,PROD-00177,Binders Character Plus,Office Supplies,Binders,4,5576.96,0.2,-98.52,West,Gujarat,Surat,UPI,Economy
ORD-025190,2023-02-19 00:00:00,CUST-00141,Cheyenne Horton,PROD-00080,Tables Professor Max,Furniture,Tables,1,5116.37,0.0,338.07,East,Bihar,Bhagalpur,Wallet,Express
ORD-037017,2023-09-10 00:00:00,CUST-03097,Caleb Jackson,PROD-00195,Supplies Explain Classic,Office Supplies,Supplies,2,1497.05,0.15,81.02,North,Delhi,New Delhi,Cash on Delivery,Same Day
ORD-002428,2023-07-17 00:00:00,CUST-01692,Julie Anderson,PROD-00158,Paper Beat Pro,Office Supplies,Paper,3,5460.51,0.05,338.88,East,Odisha,Bhubaneswar,Credit Card,Express
ORD-027427,2023/11/04,CUST-01620,Stephen Young,PROD-00289,Outdoor Could Classic,Sports,Outdoor,1,1754.46,0.3,-129.82,East,West Bengal,Kolkata,,Same Day
ORD-039220,2023-09-14 00:00:00,CUST-03315,Melissa Santos,PROD-00037,Cameras Including Plus,Electronics,Cameras,2,34775.84,,693.48,North,Uttar Pradesh,Noida,Debit Card,Express
ORD-041983,2022-05-03 00:00:00,CUST-02854,Rodney Nichols,PROD-00075,Tables Add Elite,Furniture,Tables,4,85312.05,0.15,-2319.19,West,Maharashtra,Mumbai,Wallet,Express
ORD-039715,2022-03-12 00:00:00,CUST-00241,Andrew Avila,PROD-00130,Kids Care Lite,Clothing,Kids,3,6240.84,0.05,954.91,North,Delhi,New Delhi,Debit Card,Standard
ORD-021308,2023-05-22 00:00:00,CUST-02596,Christopher Lopez,PROD-00006,Mobiles Chair Lite,Electronics,Mobiles,1,10625.68,0.0,1790.05,North,Punjab,Ludhiana,UPI,Same Day
ORD-040167,2023-04-19 00:00:00,CUST-01883,Eric Warner,PROD-00104,Furnishings Hope Classic,Furniture,Furnishings,2,36779.38,0.0,5907.06,East,Odisha,Cuttack,Credit Card,Standard
ORD-029146,2023-08-01 00:00:00,CUST-01042,Michele Hill,PROD-00198,Supplies Former Elite,Office Supplies,Supplies,1,1910.73,0.15,58.04,North,Uttar Pradesh,Kanpur,Cash on Delivery,Economy
ORD-023439,2023-03-06 00:00:00,CUST-01578,Timothy Shannon,PROD-00269,Fitness Adult Lite,Sports,Fitness,1,2607.87,0.15,66.07,North,Uttar Pradesh,Lucknow,Credit Card,Standard
ORD-037913,2023-03-28 00:00:00,CUST-02508,Troy Glenn,PROD-00225,Appliances School Max,Home & Kitchen,Appliances,1,2954.9,0.15,-35.05,East,West Bengal,Siliguri,UPI,Express
ORD-014709,2023-10-20 00:00:00,CUST-02812,Willie Garza,PROD-00034,Headphones Decade Classic,Electronics,Headphones,4,193833.32,0.15,-2313.14,North,Uttar Pradesh,Kanpur,Wallet,Standard
ORD-005386,2023-08-24 00:00:00,CUST-02720,Justin Mcbride,PROD-00326,Apparel Beat Plus,Sports,Apparel,4,23927.24,0.0,4278.03,North,Punjab,Chandigarh,Net Banking,Standard
ORD-036733,2023-04-21 00:00:00,CUST-01178,Tracy Chavez,PROD-00319,Cycling Sell Max,Sports,Cycling,2,2557.77,0.15,167.31,East,West Bengal,Howrah,UPI,Express
ORD-020703,2022-05-19 00:00:00,CUST-00188,Samantha Garcia,PROD-00227,Appliances Tonight Pro,Home & Kitchen,Appliances,4,37398.14,0.2,-1558.58,South,Karnataka,,Wallet,Standard
ORD-002653,2023-09-09 00:00:00,CUST-01805,April Finley,PROD-00132,Kids Station Max,Clothing,Kids,5,3926.3,0.3,-203.41,East,Odisha,Rourkela,Debit Card,Standard
ORD-006018,2022-10-02 00:00:00,CUST-01372,Pamela Weaver,PROD-00274,Fitness Old Plus,Sports,Fitness,2,13930.7,0.05,2517.86,North,Delhi,Dwarka,UPI,Standard
ORD-031151,2022-12-12 00:00:00,CUST-02782,Eric Fitzpatrick,PROD-00212,Cookware Similar Max,Home & Kitchen,Cookware,2,15166.76,0.1,808.28,East,West Bengal,Kolkata,Credit Card,Standard
ORD-029437,2022-12-01 00:00:00,CUST-03325,Nicole Peterson,PROD-00330,Apparel Available Elite,Sports,Apparel,2,4194.31,0.05,351.14,West,Maharashtra,Pune,Credit Card,Standard
ORD-038963,2022-05-15 00:00:00,CUST-01183,Gregory Chambers,PROD-00183,Art Employee Elite,Office Supplies,Art,1,2315.5,0.0,356.85,North,Uttar Pradesh,Lucknow,Debit Card,Standard
ORD-018670,2022-02-07 00:00:00,CUST-02078,Dawn Burke,PROD-00212,Cookware Similar Max,Home & Kitchen,Cookware,3,25277.94,0.0,3488.63,South,Tamil Nadu,Coimbatore,cash_on_delivery,Standard
ORD-008531,2022-03-20 00:00:00,CUST-03375,Martha Jacobs,PROD-00117,Women Whole Classic,Clothing,Women,1,2782.55,0.15,294.54,East,Bihar,Bhagalpur,Credit Card,Standard
ORD-006474,2022-09-16 00:00:00,CUST-02018,Ashley Schaefer,PROD-00165,Paper Your Max,Office Supplies,Paper,1,244.09,0.1,24.75,East,Odisha,Cuttack,Cash on Delivery,Express
ORD-025913,2022-11-02 00:00:00,CUST-00940,Curtis Wilkerson,PROD-00009,Mobiles I Classic,Electronics,Mobiles,2,62330.89,0.15,-727.33,North,Uttar Pradesh,Lucknow,Cash on Delivery,Economy
ORD-029107,2022-12-18 00:00:00,CUST-00319,Stephen Hoffman,PROD-00068,Tables Natural Pro,Furniture,Tables,5,127414.17,0.1,1621.36,South,Karnataka,Mysuru,Debit Card,Same Day
ORD-000114,2023-05-11 00:00:00,CUST-01130,James Rivers,PROD-00299,Team Sports Something Max,Sports,Team Sports,3,15288.78,0.0,3095.51,North,Delhi,Rohini,UPI,Economy
ORD-030257,2023-09-05 00:00:00,CUST-01649,Aaron Jennings,PROD-00015,Laptops Address Lite,Electronics,Laptops,3,30948.74,0.15,98.74,East,Odisha,Cuttack,Wallet,Standard
ORD-000473,2022-02-03 00:00:00,CUST-01740,Laura Bush,PROD-00160,Paper Military Lite,Office Supplies,Paper,2,3301.43,0.1,197.84,South,Telangana,Hyderabad,UPI,Express
ORD-027824,2022-07-11 00:00:00,CUST-00999,Edgar Miller,PROD-00276,Fitness Home Plus,Sports,Fitness,1,4161.68,0.0,891.97,North,Punjab,Ludhiana,UPI,Express
ORD-004682,2023-01-24 00:00:00,CUST-01185,Erica Wilson,PROD-00192,Supplies Or Pro,Office Supplies,Supplies,1,2135.77,0.05,328.35,South,Telangana,Warangal,Credit Card,Express
ORD-041667,2022-12-01 00:00:00,CUST-00030,Anthony Rodriguez,PROD-00179,Binders Thus Classic,Office Supplies,Binders,2,3751.98,0.2,-36.5,North,Uttar Pradesh,Kanpur,Net Banking,Standard
ORD-036530,2022-12-15 00:00:00,CUST-01688,Kyle Watkins,PROD-00153,Winterwear If Lite,Clothing,Winterwear,1,836.11,0.0,141.59,South,Karnataka,Mysuru,Credit Card,Standard
ORD-028385,2022-05-04 00:00:00,CUST-03553,Susan Matthews,PROD-00063,Chairs Me Classic,Furniture,Chairs,2,58422.66,0.0,5876.75,South,Tamil Nadu,Chennai,Debit Card,Standard
ORD-038149,2022-09-08 00:00:00,CUST-02953,Kevin Christian,PROD-00201,Supplies Not Plus,Office Supplies,Supplies,3,4625.49,0.05,1032.13,West,Gujarat,,Wallet,Standard
ORD-012479,2023-12-19 00:00:00,CUST-03905,Shannon Ramirez,PROD-00313,Cycling Challenge Max,Sports,Cycling,3,1485.6,0.0,291.46,East,Odisha,Cuttack,UPI,Standard
ORD-023736,2022-04-14 00:00:00,CUST-00024,Tommy Walter,PROD-00275,Fitness Me Pro,Sports,Fitness,1,4237.34,0.0,936.47,West,Maharashtra,Mumbai,UPI,Express
ORD-029960,2023-10-08 00:00:00,CUST-00462,Eric Williams,PROD-00320,Cycling Easy Elite,Sports,Cycling,4,6680.61,0.25,48.03,North,Delhi,Dwarka,Debit Card,Standard
ORD-010358,2023-01-17 00:00:00,CUST-03590,Roy King,PROD-00117,Women Whole Classic,Clothing,Women,1,3273.59,0.0,577.4,West,Rajasthan,Jodhpur,Credit Card,Same Day
ORD-010120,2022-02-28 00:00:00,CUST-02819,Derrick Ramirez,PROD-00172,Binders Data Plus,Office Supplies,Binders,2,126.9,0.3,-8.14,South,Tamil Nadu,Madurai,Debit Card,Express
ORD-020512,2022-09-07 00:00:00,CUST-02995,Mckenzie Green,PROD-00277,Fitness Change Elite,Sports,Fitness,3,17406.55,0.1,1397.22,West,Gujarat,Ahmedabad,Credit Card,Express
ORD-000849,2023-11-27 00:00:00,CUST-03061,Michael Brooks,PROD-00128,Kids Day Elite,Clothing,Kids,3,9408.69,0.1,1630.79,South,Karnataka,Mysuru,UPI,Economy
ORD-005050,2022-03-12 00:00:00,CUST-01185,Erica Wilson,PROD-00062,Chairs Season Classic,Furniture,Chairs,1,9853.02,0.05,265.17,North,Delhi,Dwarka,UPI,Express
ORD-011821,2022-04-08 00:00:00,CUST-01029,Patrick Mccall,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,1,2030.42,0.1,128.1,South,Karnataka,Bengaluru,Debit Card,Standard
ORD-039583,2023-12-05 00:00:00,CUST-03891,Traci Martinez,PROD-00327,Apparel Itself Lite,Sports,Apparel,1,4340.1,0.05,756.56,South,Karnataka,Mysuru,Credit Card,Standard
ORD-030001,2023-02-26 00:00:00,CUST-03109,Adam Garcia,PROD-00144,Footwear Middle Classic,Clothing,Footwear,1,1130.6,0.2,53.88,north,Punjab,Ludhiana,UPI,Standard
ORD-015820,2023-10-08 00:00:00,CUST-00641,Michael Stanley,PROD-00072,Tables Direction Elite,Furniture,Tables,2,13458.2,0.15,-823.2,South,Karnataka,Mysuru,Wallet,Standard
ORD-023037,2022-11-18 00:00:00,CUST-01130,James Rivers,PROD-00202,Labels Decision Pro,Office Supplies,Labels,2,461.05,0.1,51.82,South,Karnataka,Bengaluru,Wallet,Standard
ORD-024957,2022-08-21 00:00:00,CUST-03239,Jeanette Brown,PROD-00326,Apparel Beat Plus,Sports,Apparel,2,11963.62,0.0,2721.4,North,Delhi,Dwarka,UPI,Economy
ORD-003774,2022-04-09 00:00:00,CUST-02653,Bethany Robles,PROD-00143,Footwear Enjoy Pro,Clothing,Footwear,1,1818.85,0.15,133.27,West,Gujarat,Surat,UPI,Standard
ORD-019142,2022-12-24 00:00:00,CUST-03109,Adam Garcia,PROD-00003,Mobiles Kind Max,Electronics,Mobiles,3,113020.21,0.15,8466.77,North,Delhi,Dwarka,UPI,Standard
ORD-038369,2023-11-11 00:00:00,CUST-04003,Michelle Howard,PROD-00090,Storage Father Lite,Furniture,Storage,1,15444.77,0.1,731.22,North,Uttar Pradesh,Lucknow,Cash on Delivery,Standard
ORD-005368,2023-10-28 00:00:00,CUST-00198,Spencer Haynes,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,2,4060.84,0.1,270.48,North,Uttar Pradesh,Lucknow,Wallet,Economy
ORD-041768,2023-11-21 00:00:00,CUST-01923,Brittany Young,PROD-00075,Tables Add Elite,Furniture,Tables,1,12545.89,0.5,-4125.79,North,Punjab,Chandigarh,UPI,Express
ORD-019920,2023-07-25 00:00:00,CUST-02551,Chelsey Clark,PROD-00007,Mobiles Story Lite,Electronics,Mobiles,2,9305.99,0.05,1387.74,East,Bihar,Bhagalpur,Cash on Delivery,Express
ORD-002026,2022-04-13 00:00:00,CUST-03369,Jessica Adams,PROD-00249,Storage One Max,Home & Kitchen,Storage,1,11577.99,0.0,1712.67,East,Odisha,Bhubaneswar,Credit Card,Express
ORD-016520,2023-08-10 00:00:00,CUST-02206,Michael Hanson,PROD-00243,Decor Stand Plus,Home & Kitchen,Decor,2,20923.62,0.05,2984.62,North,Delhi,Rohini,Debit Card,Standard
ORD-014736,2023-05-28 00:00:00,CUST-00588,Jeremy Scott,PROD-00171,Binders Star Max,Office Supplies,Binders,3,4360.58,0.15,77.86,West,Rajasthan,Jaipur,Net Banking,Standard
ORD-036275,2023-10-22 00:00:00,CUST-00813,Douglas Ryan,PROD-00291,Outdoor Position Max,Sports,Outdoor,4,1604.55,0.25,-38.73,West,Maharashtra,Mumbai,Debit Card,Standard
ORD-018084,2023-12-27 00:00:00,CUST-00107,Sharon Cherry,PROD-00128,Kids Day Elite,Clothing,Kids,2,6620.93,0.05,1514.93,West,Gujarat,Vadodara,UPI,Economy
ORD-020321,2022-10-28 00:00:00,CUST-01829,Robert Walker PhD,PROD-00234,Appliances Ago Pro,Home & Kitchen,Appliances,1,4890.57,0.2,17.47,East,Bihar,Bhagalpur,Debit Card,Standard
ORD-027462,2023-04-07 00:00:00,CUST-00197,Daniel Salinas,PROD-00208,Labels Picture Pro,Office Supplies,Labels,1,1591.8,0.05,165.14,South,Karnataka,Mangaluru,Wallet,Standard
ORD-012938,2022-12-21 00:00:00,CUST-02161,Rebecca Brown,PROD-00090,Storage Father Lite,Furniture,Storage,1,17160.86,0.0,1272.41,East,West Bengal,Howrah,Debit Card,Express
ORD-007117,2023-02-28 00:00:00,CUST-01688,Kyle Watkins,PROD-00218,Cookware Successful Pro,Home & Kitchen,Cookware,1,8606.33,0.05,496.02,South,Karnataka,Bengaluru,Debit Card,Standard
ORD-040308,2022-05-11 00:00:00,CUST-02208,Cody Burgess,PROD-00160,Paper Military Lite,Office Supplies,Paper,2,3301.43,0.1,404.4,East,West Bengal,Siliguri,Debit Card,Economy
ORD-008103,2023-12-21 00:00:00,CUST-03937,Ashley Norman,PROD-00049,Accessories Money Plus,Electronics,Accessories,1,30134.3,0.1,2715.07,South,Karnataka,Bengaluru,UPI,Express
ORD-014431,2023-09-14 00:00:00,CUST-04188,Paul Brown,PROD-00217,Cookware Need Plus,Home & Kitchen,Cookware,3,10019.14,0.2,-558.19,South,Karnataka,Bengaluru,Wallet,Standard
ORD-018969,2022-03-22 00:00:00,CUST-04163,Thomas Sellers,PROD-00037,Cameras Including Plus,Electronics,Cameras,1,17387.92,0.1,963.2,East,West Bengal,Kolkata,Cash on Delivery,Standard
ORD-033696,2023-01-25 00:00:00,CUST-03733,Mr. Joseph Thompson,PROD-00089,Bookcases Next Pro,Furniture,Bookcases,2,62375.58,0.0,4915.23,West,Gujarat,Surat,Wallet,Standard
ORD-026664,2022-01-28 00:00:00,CUST-01500,Ethan Frey,PROD-00295,Outdoor Quickly Lite,Sports,Outdoor,2,2428.9,0.05,385.59,East,Bihar,Patna,Debit Card,Express
ORD-037648,2023-10-03 00:00:00,CUST-01130,James Rivers,PROD-00242,Decor Make Elite,Home & Kitchen,Decor,1,8599.18,0.25,-791.38,South,Telangana,Hyderabad,Credit Card,Express
ORD-006559,2022-03-08 00:00:00,CUST-02082,Christopher Taylor,PROD-00110,Men Rise Max,Clothing,Men,1,497.11,0.15,34.43,North,Delhi,New Delhi,Net Banking,Standard
ORD-036087,2022-01-07 00:00:00,CUST-00474,Evelyn Williams,PROD-00022,Laptops City Elite,Electronics,Laptops,2,19320.78,0.0,2733.67,East,Bihar,Bhagalpur,UPI,Economy
ORD-033344,2023-11-02 00:00:00,CUST-00188,Samantha Garcia,PROD-00001,Mobiles Social Elite,Electronics,Mobiles,1,23410.6,0.0,1770.91,South,Karnataka,Mysuru,UPI,Economy
ORD-003007,2022-10-03 00:00:00,CUST-01814,Mark Moss,PROD-00203,Labels Than Plus,Office Supplies,Labels,1,312.19,0.3,-41.12,South,Tamil Nadu,Chennai,Cash on Delivery,Express
ORD-020382,2022-07-18 00:00:00,CUST-02142,Michael Ellis,PROD-00023,Headphones Personal Plus,Electronics,Headphones,2,33462.83,0.1,-673.25,East,Odisha,Bhubaneswar,Debit Card,Express
ORD-039143,2022-04-12 00:00:00,CUST-00588,Jeremy Scott,PROD-00317,Cycling Common Elite,Sports,Cycling,2,6552.99,0.05,1139.21,West,Rajasthan,Udaipur,UPI,Express
ORD-034789,2023-10-15 00:00:00,CUST-01469,Mr. Edward Terry,PROD-00216,Cookware Day Pro,Home & Kitchen,Cookware,1,2521.67,0.2,-30.59,West,Rajasthan,Jaipur,Credit Card,Express
ORD-006567,2023-01-04 00:00:00,CUST-03170,Selena Hopkins,PROD-00002,Mobiles Image Pro,Electronics,Mobiles,1,54260.95,0.05,7580.27,South,Karnataka,Mysuru,Wallet,Economy
ORD-040695,2022-09-26 00:00:00,CUST-00832,Richard Stevens,PROD-00019,Laptops Recently Classic,Electronics,Laptops,5,127151.7,0.05,10757.67,East,Bihar,Bhagalpur,Credit Card,Standard
ORD-030045,2023-02-28 00:00:00,CUST-03172,Valerie Howard,PROD-00211,Labels Find Plus,Office Supplies,Labels,2,2370.48,0.15,275.3,East,Bihar,Bhagalpur,UPI,Standard
ORD-011107,2023-10-24 00:00:00,CUST-00101,Sandra Aguilar,PROD-00099,Furnishings Other Lite,Furniture,Furnishings,1,1132.54,0.45,-328.07,East,Bihar,Gaya,UPI,Standard
ORD-011481,2022-08-03 00:00:00,CUST-03887,Steven Scott,PROD-00063,Chairs Me Classic,Furniture,Chairs,2,58422.66,0.0,7359.3,South,Telangana,Hyderabad,Debit Card,Standard
ORD-033148,2023-01-26 00:00:00,CUST-02810,Christina Mccarthy,PROD-00115,Women Form Plus,Clothing,Women,1,2643.59,0.0,546.74,South,Telangana,Warangal,UPI,Economy
ORD-000426,2023-06-06 00:00:00,CUST-00247,Krista Gibson,PROD-00001,Mobiles Social Elite,Electronics,Mobiles,5,99495.05,0.15,1977.57,West,Gujarat,Vadodara,UPI,Standard
ORD-014752,2023-04-23 00:00:00,CUST-00953,Renee Wolfe,PROD-00176,Binders Seek Elite,Office Supplies,Binders,1,477.2,0.0,86.18,East,Odisha,Cuttack,UPI,Standard
ORD-037788,2022-01-21 00:00:00,CUST-03178,Xavier Parker,PROD-00298,Team Sports Others Plus,Sports,Team Sports,3,5885.46,0.0,861.15,West,Gujarat,Vadodara,,Express
ORD-010630,2022-12-06 00:00:00,CUST-03097,Caleb Jackson,PROD-00150,Winterwear Much Elite,Clothing,Winterwear,1,1330.99,0.0,291.62,North,Punjab,Ludhiana,Wallet,Standard
ORD-041711,2022-08-13 00:00:00,CUST-00999,Edgar Miller,PROD-00136,Kids Drop Max,Clothing,Kids,2,2842.12,0.05,459.15,North,Delhi,Rohini,Wallet,Express
ORD-021653,2022-02-26 00:00:00,CUST-00929,Lauren Green,PROD-00127,Kids Say Elite,Clothing,Kids,2,4657.31,0.3,-326.24,South,Tamil Nadu,Madurai,Credit Card,Standard
ORD-015134,2023-07-22 00:00:00,CUST-00804,Rodney Williams,PROD-00257,Storage Eye Elite,Home & Kitchen,Storage,5,56297.0,0.0,8591.63,West,Gujarat,Surat,Credit Card,Express
ORD-028359,2022-01-17 00:00:00,CUST-02402,David Peterson,PROD-00205,Labels Race Classic,Office Supplies,Labels,1,1535.75,0.0,233.24,West,Gujarat,Surat,Credit Card,Standard
ORD-004694,2023-02-21 00:00:00,CUST-00393,Brian Smith,PROD-00096,Storage Treat Lite,Furniture,Storage,1,14312.23,0.2,-1774.58,East,Bihar,Patna,Credit Card,Standard
ORD-035115,2023-08-17 00:00:00,CUST-00914,Emily Nelson,PROD-00002,Mobiles Image Pro,Electronics,Mobiles,2,102810.22,0.1,4469.34,South,Tamil Nadu,Madurai,Wallet,Same Day
ORD-005317,2022-02-02 00:00:00,CUST-00695,Mary Jensen,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,3,19148.64,0.1,1747.66,North,Uttar Pradesh,Kanpur,Cash on Delivery,Express
ORD-038645,2022-07-19 00:00:00,CUST-03607,Mary Guerra,PROD-00127,Kids Say Elite,Clothing,Kids,2,6653.3,0.0,1576.95,South,Karnataka,Bengaluru,Credit Card,Economy
ORD-023195,2023-10-17 00:00:00,CUST-00538,Bianca Wood,PROD-00026,Headphones Director Lite,Electronics,Headphones,4,170758.04,0.1,8126.17,North,Delhi,New Delhi,Cash on Delivery,Economy
ORD-018916,2023-08-17 00:00:00,CUST-03073,Patrick Simpson,PROD-00031,Headphones Citizen Max,Electronics,Headphones,1,33337.23,0.1,1509.96,East,Bihar,Patna,UPI,Economy
ORD-020749,2022-02-28 00:00:00,CUST-00432,Jack White,PROD-00315,Cycling Blue Lite,Sports,Cycling,1,5389.64,0.2,114.31,East,Odisha,Rourkela,Net Banking,Standard
ORD-020763,2022-11-28 00:00:00,CUST-03194,Mandy Henderson,PROD-00131,Kids Fund Lite,Clothing,Kids,4,7008.8,0.05,1137.45,South,Tamil Nadu,Coimbatore,Credit Card,Economy
ORD-023624,2022-01-13 00:00:00,CUST-00824,Jackie Clements,PROD-00067,Chairs Easy Plus,Furniture,Chairs,3,17889.72,0.0,1843.06,South,Tamil Nadu,Coimbatore,Credit Card,Standard
ORD-038628,2022-10-07 00:00:00,CUST-02455,Shelley York,PROD-00289,Outdoor Could Classic,Sports,Outdoor,3,6391.24,0.15,580.22,East,Bihar,Bhagalpur,Cash on Delivery,Standard
