Customer_ID,Customer_Name,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Segment
CUST-02213,Mr. William Ward,4,5,138046.29,5,3,4,534,12,Loyal Customers
CUST-02214,Melissa Foster,415,4,25268.489999999998,1,2,2,122,5,Lost Customers
CUST-02215,Calvin Smith,209,4,72292.6,2,3,3,233,8,At Risk
CUST-02216,Alan Waller,590,2,5532.599999999999,1,1,1,111,3,Lost Customers
CUST-02217,Christine Wong,597,1,6274.08,1,1,1,111,3,Lost Customers
CUST-02218,Jessica Garrett,169,7,47436.67,2,4,2,242,8,Needs Attention
CUST-02219,Cheryl Turner,8,34,596739.71,5,5,5,555,15,Champions
CUST-02220,John Johnson,232,1,5577.6,2,1,1,211,4,Lost Customers
CUST-02221,Christian Park,35,39,556357.73,4,5,5,455,14,Champions
CUST-02222,Kaitlyn Heath,63,4,21052.35,3,3,2,332,8,Needs Attention
CUST-02223,Christina Hudson,184,2,56865.62,2,1,2,212,5,Lost Customers
CUST-02224,Amber Smith,321,1,12512.27,1,1,1,111,3,Lost Customers
CUST-02225,Michelle Petty,202,3,170729.22,2,2,4,224,8,Needs Attention
CUST-02226,Nancy Larson,7,11,187885.2,5,4,4,544,13,Champions
CUST-02227,Donna Freeman,78,3,9391.18,3,2,1,321,6,Needs Attention
CUST-02228,Mr. Logan Gregory,21,2,21352.59,4,1,2,412,7,New Customers
CUST-02229,Unknown Customer,88,2,36508.28999999999,3,1,2,312,6,Needs Attention
CUST-02230,Jennifer Stewart,461,5,41186.77,1,3,2,132,6,Needs Attention
CUST-02231,Steven Butler,148,3,189057.86,2,2,4,224,8,Needs Attention
CUST-02232,Johnny Mcmillan,80,3,122981.77,3,2,4,324,9,Potential Loyalists
CUST-02233,Michael Smith,263,2,31375.73,1,1,2,112,4,Lost Customers
CUST-02234,Corey Cooper,36,17,460246.20999999996,4,5,5,455,14,Champions
CUST-02235,Daniel Stout,4,22,466623.58,5,5,5,555,15,Champions
CUST-02236,Lance Kirby,557,1,148688.2,1,1,4,114,6,Needs Attention
CUST-02237,Bonnie Carter,49,16,208772.37,3,5,4,354,12,Loyal Customers
CUST-02239,Morgan Flynn,55,6,166087.93,3,3,4,334,10,Loyal Customers
CUST-02241,Paul Estrada,20,4,24388.239999999998,4,3,2,432,9,Needs Attention
CUST-02242,Curtis Obrien,8,55,1091256.04,5,5,5,555,15,Champions
CUST-02243,Jason Chaney,160,7,200870.12,2,4,4,244,10,At Risk
CUST-02244,Daniel Williams,112,2,3528.6099999999997,2,1,1,211,4,Lost Customers
CUST-02245,Stanley Kelly,33,11,105523.02,4,4,3,443,11,Loyal Customers
CUST-02246,Ronald Kline,271,1,144625.0,1,1,4,114,6,Needs Attention
CUST-02247,Arthur Jordan,49,19,333837.35,3,5,5,355,13,Loyal Customers
CUST-02248,Barbara Walker,41,2,163577.9,4,1,4,414,9,New Customers
CUST-02249,Gerald Kelly,185,3,22774.66,2,2,2,222,6,Lost Customers
CUST-02250,Shawn Adams,50,9,361932.47000000003,3,4,5,345,12,Loyal Customers
CUST-02251,Michael Robertson,26,6,153007.85,4,3,4,434,11,Loyal Customers
CUST-02253,Jim Skinner,368,2,16319.730000000001,1,1,1,111,3,Lost Customers
CUST-02254,Brian Bishop,573,1,3552.89,1,1,1,111,3,Lost Customers
CUST-02255,Theresa Colon,38,7,225239.54,4,4,4,444,12,Champions
CUST-02256,Brian Soto,84,9,196512.51,3,4,4,344,11,Loyal Customers
CUST-02257,Susan Moore,11,17,261330.06,5,5,5,555,15,Champions
CUST-02258,Jeremy Hunter,23,6,222274.57,4,3,4,434,11,Loyal Customers
CUST-02259,Annette Holland,147,9,94676.01999999999,2,4,3,243,9,At Risk
CUST-02260,Chad Allison,103,1,5091.23,2,1,1,211,4,Lost Customers
CUST-02261,Jason Mack,34,11,177127.07,4,4,4,444,12,Champions
CUST-02262,Robert Peterson,37,4,84447.79,4,3,3,433,10,Loyal Customers
CUST-02263,Angela Watson,70,4,68691.85,3,3,3,333,9,Loyal Customers
CUST-02266,Robert Gutierrez,31,6,74792.25,4,3,3,433,10,Loyal Customers
CUST-02267,Jimmy Phelps,351,2,5459.83,1,1,1,111,3,Lost Customers
CUST-02268,Heidi Johnson,1,14,211826.08000000002,5,5,4,554,14,Champions
CUST-02269,Adam Drake,170,3,40397.16,2,2,2,222,6,Lost Customers
CUST-02270,Angela Edwards,16,1,36231.8,5,1,2,512,8,New Customers
CUST-02271,Mrs. Amy Malone,72,5,29522.410000000003,3,3,2,332,8,Needs Attention
CUST-02272,Margaret Orr,125,2,4073.98,2,1,1,211,4,Lost Customers
CUST-02273,Mark Reeves,411,3,8543.59,1,2,1,121,4,Lost Customers
CUST-02274,Kelly Phillips,17,9,81475.36,5,4,3,543,12,Loyal Customers
CUST-02275,Michael Spencer,53,1,2231.04,3,1,1,311,5,Needs Attention
CUST-02276,Patrick Blankenship,143,12,183198.38,2,4,4,244,10,At Risk
CUST-02277,Douglas Rose,404,1,2677.73,1,1,1,111,3,Lost Customers
CUST-02278,Melody Griffin,359,3,36306.79,1,2,2,122,5,Lost Customers
CUST-02279,Joshua Kramer,32,11,77961.94,4,4,3,443,11,Loyal Customers
CUST-02280,Melissa Barron,147,4,20259.54,2,3,2,232,7,Needs Attention
CUST-02281,Jennifer Gonzalez,468,1,2030.42,1,1,1,111,3,Lost Customers
CUST-02282,Unknown Customer,58,5,91688.63,3,3,3,333,9,Loyal Customers
CUST-02283,Natalie Martinez,528,1,707.19,1,1,1,111,3,Lost Customers
CUST-02284,Diane Davis DDS,2,12,272059.52999999997,5,4,5,545,14,Champions
CUST-02285,Nicole Moore,535,2,6941.29,1,1,1,111,3,Lost Customers
CUST-02286,Robert Vargas,44,11,375866.03,4,4,5,445,13,Champions
CUST-02287,Raymond Barber,13,18,278214.9,5,5,5,555,15,Champions
CUST-02288,Mrs. Amy Watson,353,2,16382.880000000001,1,1,1,111,3,Lost Customers
CUST-02289,Heather Williams,18,26,165478.18,5,5,4,554,14,Champions
CUST-02290,Belinda Evans,11,8,193372.99,5,4,4,544,13,Champions
CUST-02291,Jody Bird,26,40,568928.83,4,5,5,455,14,Champions
CUST-02292,Virginia Cunningham,349,1,14184.18,1,1,1,111,3,Lost Customers
CUST-02293,Lori Ferguson,10,11,139974.96,5,4,4,544,13,Champions
CUST-02294,Hayley Mitchell,24,7,184532.59,4,4,4,444,12,Champions
CUST-02295,Michelle Chambers,156,2,81863.89,2,1,3,213,6,Needs Attention
CUST-02296,Kelly Wright,17,13,114817.56,5,4,3,543,12,Loyal Customers
CUST-02297,Kevin Carson,35,8,202749.24000000002,4,4,4,444,12,Champions
CUST-02299,Angela Brown,47,3,6414.62,4,2,1,421,7,New Customers
CUST-02300,Karen Griffin,225,8,91294.89,2,4,3,243,9,At Risk
CUST-02301,Joseph Chapman,5,5,71332.73999999999,5,3,3,533,11,Loyal Customers
CUST-02302,Jennifer Baker,17,39,567199.5,5,5,5,555,15,Champions
CUST-02303,Mr. Jeremiah Galvan MD,1,12,176084.85,5,4,4,544,13,Champions
CUST-02304,Samantha Thomas,32,34,383089.08,4,5,5,455,14,Champions
CUST-02305,Michael Anderson,227,5,160777.09,2,3,4,234,9,At Risk
CUST-02306,Sharon Wilson,16,5,67196.07,5,3,3,533,11,Loyal Customers
CUST-02307,John Francis,185,2,15759.03,2,1,1,211,4,Lost Customers
CUST-02308,Jaclyn Crane,41,9,76089.61,4,4,3,443,11,Loyal Customers
CUST-02309,Jennifer Martinez,73,3,18353.88,3,2,1,321,6,Needs Attention
CUST-02310,Amanda Hernandez,626,1,1069.7,1,1,1,111,3,Lost Customers
CUST-02311,William Turner,353,3,11699.31,1,2,1,121,4,Lost Customers
CUST-02312,Dr. Charles Lawrence,4,32,502412.82,5,5,5,555,15,Champions
CUST-02313,Steven Small,45,5,108681.16,4,3,3,433,10,Loyal Customers
CUST-02314,Robert Burns,7,6,121820.16,5,3,4,534,12,Loyal Customers
CUST-02315,Gregory Harrell,12,4,24041.54,5,3,2,532,10,Needs Attention
CUST-02316,Kenneth Knight,322,2,14417.82,1,1,1,111,3,Lost Customers
CUST-02317,Rachael Alvarez,104,3,37730.590000000004,2,2,2,222,6,Lost Customers
CUST-02318,Lisa Gill,305,1,4224.38,1,1,1,111,3,Lost Customers
CUST-02320,Sean Nguyen,137,7,60783.08,2,4,3,243,9,At Risk
CUST-02321,Mary Ortiz,13,4,48441.91,5,3,2,532,10,Needs Attention
CUST-02322,James Weaver,36,9,152073.68,4,4,4,444,12,Champions
CUST-02323,Stacy Fitzgerald,38,19,322729.50999999995,4,5,5,455,14,Champions
CUST-02324,Sharon Mann,17,4,37295.770000000004,5,3,2,532,10,Needs Attention
CUST-02325,Rebecca Zimmerman,113,8,149264.79,2,4,4,244,10,At Risk
CUST-02326,Becky Hansen,441,1,1622.98,1,1,1,111,3,Lost Customers
CUST-02327,Luke Ray,102,17,262129.24,2,5,5,255,12,At Risk
CUST-02328,Kelly Lopez,188,3,46606.58,2,2,2,222,6,Lost Customers
CUST-02329,Steven Martinez,93,12,242129.27,3,4,4,344,11,Loyal Customers
CUST-02330,Catherine Smith,290,7,163802.66999999998,1,4,4,144,9,At Risk
CUST-02331,Danielle Thornton,378,2,25730.28,1,1,2,112,4,Lost Customers
CUST-02333,Jennifer Williams,229,8,181836.42,2,4,4,244,10,At Risk
CUST-02334,Allison Kim,78,6,145318.12,3,3,4,334,10,Loyal Customers
CUST-02335,Scott Stewart,32,3,25830.82,4,2,2,422,8,New Customers
CUST-02336,Brian Garcia,13,12,122697.83,5,4,4,544,13,Champions
CUST-02337,Charles Scott,408,2,3008.0699999999997,1,1,1,111,3,Lost Customers
CUST-02338,Eric Russell,44,15,611151.99,4,5,5,455,14,Champions
CUST-02340,Anthony Price,22,23,434206.88,4,5,5,455,14,Champions
CUST-02341,Jason Nguyen,46,3,10908.0,4,2,1,421,7,New Customers
CUST-02342,Ronald Martinez,465,2,4388.38,1,1,1,111,3,Lost Customers
CUST-02343,Paul Willis,512,1,768.49,1,1,1,111,3,Lost Customers
CUST-02344,Paul Cruz Jr.,341,3,75664.63,1,2,3,123,6,Needs Attention
CUST-02345,John Russell,439,2,3645.35,1,1,1,111,3,Lost Customers
CUST-02346,Mr. David Mercado,108,1,3581.46,2,1,1,211,4,Lost Customers
CUST-02347,Victor Leonard,1,19,191239.92,5,5,4,554,14,Champions
CUST-02349,Jason Miller,186,3,25477.26,2,2,2,222,6,Lost Customers
CUST-02350,Christina Faulkner,148,2,20513.97,2,1,2,212,5,Lost Customers
CUST-02351,William Casey,701,1,2115.53,1,1,1,111,3,Lost Customers
CUST-02352,Jessica Buck,350,1,47432.79,1,1,2,112,4,Lost Customers
CUST-02354,Donna Stanton,33,8,139471.75,4,4,4,444,12,Champions
CUST-02355,Timothy Olson,104,4,286885.12,2,3,5,235,10,At Risk
CUST-02356,Sara James,321,3,76101.54000000001,1,2,3,123,6,Needs Attention
CUST-02357,Mark Richards,21,11,215268.03,4,4,4,444,12,Champions
CUST-02358,Amber Stevenson,17,3,10003.42,5,2,1,521,8,New Customers
CUST-02359,Elizabeth Foster,94,2,13100.59,3,1,1,311,5,Needs Attention
CUST-02360,Charles Hawkins,4,29,354306.87,5,5,5,555,15,Champions
CUST-02361,Jeffrey Bishop,17,8,77215.28,5,4,3,543,12,Loyal Customers
CUST-02362,Emily Fleming,289,9,172306.96,1,4,4,144,9,At Risk
CUST-02363,Dean Mullins,388,3,14457.68,1,2,1,121,4,Lost Customers
CUST-02364,David Bird,48,14,211486.41,3,5,4,354,12,Loyal Customers
CUST-02365,Joe Greene,11,13,314306.47,5,4,5,545,14,Champions
CUST-02366,Michael Lucas,433,3,6155.1900000000005,1,2,1,121,4,Lost Customers
CUST-02367,John Valenzuela,9,47,516022.72,5,5,5,555,15,Champions
CUST-02368,Jennifer Woodard,170,4,46180.16,2,3,2,232,7,Needs Attention
CUST-02370,Mariah Jones,21,13,126901.49,4,4,4,444,12,Champions
CUST-02371,Ronnie Powers,50,15,211756.99000000002,3,5,4,354,12,Loyal Customers
CUST-02372,Heather Hess,105,1,578.29,2,1,1,211,4,Lost Customers
CUST-02373,Heather Thompson,337,3,19391.04,1,2,1,121,4,Lost Customers
CUST-02374,Melissa Smith,190,2,5764.82,2,1,1,211,4,Lost Customers
CUST-02375,Timothy Wallace,56,3,15469.23,3,2,1,321,6,Needs Attention
CUST-02376,Alejandro Campbell,51,13,95865.79000000001,3,4,3,343,10,Loyal Customers
CUST-02377,Heather Davis,586,2,165130.59,1,1,4,114,6,Needs Attention
CUST-02378,Elizabeth Robbins,594,1,1091.14,1,1,1,111,3,Lost Customers
CUST-02379,Johnny Cox,704,1,26632.28,1,1,2,112,4,Lost Customers
CUST-02380,Tanner Mann,2,1,31634.21,5,1,2,512,8,New Customers
CUST-02381,Craig Nicholson,181,3,33643.09,2,2,2,222,6,Lost Customers
CUST-02382,Sergio Carroll,57,10,244129.94,3,4,4,344,11,Loyal Customers
CUST-02383,Juan Keller MD,41,40,672877.16,4,5,5,455,14,Champions
CUST-02384,Krystal Jones,47,12,131296.81,3,4,4,344,11,Loyal Customers
CUST-02386,Crystal Mills,6,23,731408.8300000001,5,5,5,555,15,Champions
CUST-02387,Cheryl Gregory,62,12,344959.79,3,4,5,345,12,Loyal Customers
CUST-02388,Melissa Patel MD,70,17,331756.9,3,5,5,355,13,Loyal Customers
CUST-02389,Jordan Pace,8,6,279645.57,5,3,5,535,13,Loyal Customers
CUST-02390,Terri Williams,216,3,122167.22,2,2,4,224,8,Needs Attention
CUST-02391,Jessica Carney,82,3,120916.76999999999,3,2,4,324,9,Potential Loyalists
CUST-02393,Peter Stephenson,38,2,7270.0,4,1,1,411,6,New Customers
CUST-02395,Aaron Lee,342,3,57730.37,1,2,3,123,6,Needs Attention
CUST-02396,Kenneth Johnson,2,15,271358.45,5,5,5,555,15,Champions
CUST-02397,Vanessa Coleman,58,3,43989.68,3,2,2,322,7,Needs Attention
CUST-02399,Mark Davis,36,46,812757.5599999999,4,5,5,455,14,Champions
CUST-02400,Robert Watkins,8,31,633353.46,5,5,5,555,15,Champions
CUST-02401,Felicia Wright,55,15,146336.11,3,5,4,354,12,Loyal Customers
CUST-02402,David Peterson,18,83,1307511.23,5,5,5,555,15,Champions
CUST-02403,Gavin Bauer,86,7,112052.28,3,4,3,343,10,Loyal Customers
CUST-02404,Patricia Harvey,11,47,650890.96,5,5,5,555,15,Champions
CUST-02405,Lori Riley,38,2,41138.47,4,1,2,412,7,New Customers
CUST-02406,Antonio Johnson,134,7,124499.47,2,4,4,244,10,At Risk
CUST-02408,Thomas Ramos,411,1,21803.75,1,1,2,112,4,Lost Customers
CUST-02409,Mark Jones,40,1,9489.04,4,1,1,411,6,New Customers
CUST-02410,Kristin Phillips,229,6,101765.61,2,3,3,233,8,At Risk
CUST-02411,Brendan Walton,53,13,243968.05,3,4,4,344,11,Loyal Customers
CUST-02412,Kyle Keller,308,4,31827.0,1,3,2,132,6,Needs Attention
CUST-02414,Lisa Morgan,33,8,38705.45,4,4,2,442,10,Needs Attention
CUST-02415,Rachel Gibson,44,7,121367.89,4,4,4,444,12,Champions
CUST-02416,Corey Garcia,320,3,72705.06,1,2,3,123,6,Needs Attention
CUST-02417,Andrea Clarke,201,6,148917.07,2,3,4,234,9,At Risk
CUST-02418,Kenneth Walsh,82,3,22706.51,3,2,2,322,7,Needs Attention
CUST-02419,Jason Hardy,411,3,17051.72,1,2,1,121,4,Lost Customers
CUST-02420,David Robles,7,35,436887.07,5,5,5,555,15,Champions
CUST-02422,Nicole Collins,35,5,83428.28,4,3,3,433,10,Loyal Customers
CUST-02423,Patricia Hernandez,162,14,347448.26,2,5,5,255,12,At Risk
CUST-02424,Grant Wood,63,9,228732.65000000002,3,4,4,344,11,Loyal Customers
CUST-02426,Jonathon Conley,704,1,3176.46,1,1,1,111,3,Lost Customers
CUST-02428,Terry Glover,234,3,18035.33,2,2,1,221,5,Lost Customers
CUST-02429,Michael Neal,26,5,79098.66,4,3,3,433,10,Loyal Customers
CUST-02431,Lisa Barnes,13,46,903462.1,5,5,5,555,15,Champions
CUST-02432,Jesse Mccormick,10,9,517799.43999999994,5,4,5,545,14,Champions
CUST-02433,Daniel Smith,625,1,19633.34,1,1,1,111,3,Lost Customers
CUST-02434,David Hanson,157,6,72509.22,2,3,3,233,8,At Risk
CUST-02435,Nicholas Cisneros,82,9,68295.13,3,4,3,343,10,Loyal Customers
CUST-02436,Patrick Harris,367,2,104319.55,1,1,3,113,5,Needs Attention
CUST-02437,William Cox,225,3,139167.16,2,2,4,224,8,Needs Attention
CUST-02438,Alvin Wilson,102,14,93927.43,2,5,3,253,10,At Risk
CUST-02439,Cory Willis,164,7,76488.85,2,4,3,243,9,At Risk
CUST-02440,Amanda Johnson,53,3,108500.37,3,2,3,323,8,Potential Loyalists
CUST-02441,Christopher Mcclure,42,9,291533.31,4,4,5,445,13,Champions
CUST-02442,Gina Spencer,6,1,104.93,5,1,1,511,7,New Customers
CUST-02444,Alisha Byrd,264,3,14046.09,1,2,1,121,4,Lost Customers
CUST-02445,Richard Rodriguez,540,1,21981.59,1,1,2,112,4,Lost Customers
CUST-02447,Mary Pugh,24,17,233399.74,4,5,4,454,13,Champions
CUST-02448,Yolanda Keith,2,55,1100414.98,5,5,5,555,15,Champions
CUST-02449,Ana Thomas,1,11,615006.2,5,4,5,545,14,Champions
CUST-02450,Rebecca Lee,16,18,466477.1,5,5,5,555,15,Champions
CUST-02451,James Greene,14,2,149471.68,5,1,4,514,10,New Customers
CUST-02452,Dana Williams,25,35,617705.54,4,5,5,455,14,Champions
CUST-02453,Chelsea Nichols,187,3,64532.020000000004,2,2,3,223,7,Needs Attention
CUST-02454,Erin Brown,46,37,808619.43,4,5,5,455,14,Champions
CUST-02455,Shelley York,2,129,2048206.19,5,5,5,555,15,Champions
CUST-02456,Stacey Clark,20,7,223864.30000000002,4,4,4,444,12,Champions
CUST-02457,John Alvarado,20,56,705737.52,4,5,5,455,14,Champions
CUST-02458,Jordan Potter,159,8,193366.11,2,4,4,244,10,At Risk
CUST-02459,Katrina Jimenez,224,3,54972.240000000005,2,2,2,222,6,Lost Customers
CUST-02460,Frank Brooks,15,2,45006.2,5,1,2,512,8,New Customers
CUST-02461,Michelle Simpson,4,7,254120.03,5,4,5,545,14,Champions
CUST-02462,James Morse,303,2,57331.93,1,1,3,113,5,Needs Attention
CUST-02463,Amanda Robinson,8,3,53958.3,5,2,2,522,9,New Customers
CUST-02464,Scott Foster,16,55,1375374.0,5,5,5,555,15,Champions
CUST-02465,Stephen Duncan,168,3,25618.47,2,2,2,222,6,Lost Customers
CUST-02466,Jacqueline Pierce,26,13,250458.96000000002,4,4,5,445,13,Champions
CUST-02467,Bradley Wallace,25,21,462310.91000000003,4,5,5,455,14,Champions
CUST-02468,Kevin Marshall,13,28,244307.46,5,5,4,554,14,Champions
CUST-02469,Jessica Mcdonald,12,39,471654.72,5,5,5,555,15,Champions
CUST-02470,Robert Stewart,449,1,155827.23,1,1,4,114,6,Needs Attention
CUST-02471,Christopher Hall,13,54,812287.82,5,5,5,555,15,Champions
CUST-02472,Heather Miller,26,13,185984.54,4,4,4,444,12,Champions
CUST-02473,Unknown Customer,110,1,931.69,2,1,1,211,4,Lost Customers
CUST-02474,Tammy Garcia,66,3,9319.25,3,2,1,321,6,Needs Attention
CUST-02475,Andrew Gonzalez,9,10,64587.369999999995,5,4,3,543,12,Loyal Customers
CUST-02476,Gary Turner,431,1,4487.55,1,1,1,111,3,Lost Customers
CUST-02477,Melinda Hill,98,10,347171.62,3,4,5,345,12,Loyal Customers
CUST-02478,Yolanda Murillo,194,8,156257.24000000002,2,4,4,244,10,At Risk
CUST-02479,Nancy Gaines,407,2,15104.630000000001,1,1,1,111,3,Lost Customers
CUST-02480,Elijah Short,45,7,235758.18000000002,4,4,4,444,12,Champions
CUST-02481,Jennifer Sullivan,68,15,343965.83999999997,3,5,5,355,13,Loyal Customers
CUST-02482,Mary Kennedy,533,1,44480.14,1,1,2,112,4,Lost Customers
CUST-02484,Darrell Curry,493,2,34086.17,1,1,2,112,4,Lost Customers
CUST-02485,Jose Hartman,268,4,101787.19,1,3,3,133,7,At Risk
CUST-02486,Miranda Murray,11,25,504376.91000000003,5,5,5,555,15,Champions
CUST-02487,Emily Lopez,174,4,29047.34,2,3,2,232,7,Needs Attention
CUST-02488,Melissa Clark,66,6,63096.659999999996,3,3,3,333,9,Loyal Customers
CUST-02489,Justin Brooks,307,2,14342.380000000001,1,1,1,111,3,Lost Customers
CUST-02490,Bethany Harding,197,2,6044.15,2,1,1,211,4,Lost Customers
CUST-02491,Robert Flowers,34,16,206462.41999999998,4,5,4,454,13,Champions
CUST-02492,Jason Jennings,27,4,30890.61,4,3,2,432,9,Needs Attention
CUST-02493,Richard Medina,199,2,13356.3,2,1,1,211,4,Lost Customers
CUST-02494,Alexander Floyd,410,4,102594.88,1,3,3,133,7,At Risk
CUST-02495,Brittany Cisneros,398,1,25362.08,1,1,2,112,4,Lost Customers
CUST-02496,Mark Morrison,56,6,153182.5,3,3,4,334,10,Loyal Customers
CUST-02497,Sharon Baird,46,6,42341.090000000004,4,3,2,432,9,Needs Attention
CUST-02498,James Ferguson,184,2,54693.35,2,1,2,212,5,Lost Customers
CUST-02499,Brian Hudson,208,4,36100.83,2,3,2,232,7,Needs Attention
CUST-02500,Steven Davis,1,6,62591.4,5,3,3,533,11,Loyal Customers
CUST-02501,Juan Johnson,41,21,586237.92,4,5,5,455,14,Champions
CUST-02502,Katherine Lopez,3,94,1936294.8,5,5,5,555,15,Champions
CUST-02504,Matthew Jones,149,9,54888.99,2,4,2,242,8,Needs Attention
CUST-02505,Joseph Jackson,54,3,161309.93000000002,3,2,4,324,9,Potential Loyalists
CUST-02506,Jennifer Moore,150,7,85770.62999999999,2,4,3,243,9,At Risk
CUST-02507,Joshua Mendoza,3,11,218023.55,5,4,4,544,13,Champions
CUST-02508,Troy Glenn,37,23,397020.56,4,5,5,455,14,Champions
CUST-02509,Daniel Reynolds,5,42,765933.65,5,5,5,555,15,Champions
CUST-02510,Karen Munoz,143,8,112494.73,2,4,3,243,9,At Risk
CUST-02511,Laurie Shaw,148,4,46818.67,2,3,2,232,7,Needs Attention
CUST-02512,Desiree Smith,8,10,269802.53,5,4,5,545,14,Champions
CUST-02513,Austin Ross,14,6,263124.38,5,3,5,535,13,Loyal Customers
CUST-02514,Kelly Kent,24,6,96915.65000000001,4,3,3,433,10,Loyal Customers
CUST-02515,Julia Johnston,117,1,6740.78,2,1,1,211,4,Lost Customers
CUST-02516,Donna Ibarra,4,11,326629.3,5,4,5,545,14,Champions
CUST-02517,Michael Dawson,108,5,51598.25,2,3,2,232,7,Needs Attention
CUST-02518,Louis Patrick,724,1,1065.71,1,1,1,111,3,Lost Customers
CUST-02519,David Yoder,12,26,348596.95999999996,5,5,5,555,15,Champions
CUST-02520,Judith Bartlett,396,2,13738.39,1,1,1,111,3,Lost Customers
CUST-02521,Keith Long,458,3,9607.67,1,2,1,121,4,Lost Customers
CUST-02522,Cynthia Harrell,142,2,58060.34,2,1,3,213,6,Needs Attention
CUST-02524,Melissa Bowen,86,2,88790.57,3,1,3,313,7,Potential Loyalists
CUST-02525,Johnny Riddle,104,5,82573.17,2,3,3,233,8,At Risk
CUST-02526,Unknown Customer,69,19,367602.95,3,5,5,355,13,Loyal Customers
CUST-02527,Randall Nguyen,10,5,61847.93,5,3,3,533,11,Loyal Customers
CUST-02528,David Hunter,37,42,473668.34,4,5,5,455,14,Champions
CUST-02529,Benjamin Neal,27,4,18745.58,4,3,1,431,8,Needs Attention
CUST-02530,Jane Reese,515,2,4987.12,1,1,1,111,3,Lost Customers
CUST-02531,Jennifer Smith,32,5,60338.100000000006,4,3,3,433,10,Loyal Customers
CUST-02532,Thomas Murphy,9,4,26498.019999999997,5,3,2,532,10,Needs Attention
CUST-02533,Kari Jones,169,12,233510.83,2,4,4,244,10,At Risk
CUST-02534,Dana Dodson,13,5,102158.49,5,3,3,533,11,Loyal Customers
CUST-02535,Robert Skinner,457,2,12121.23,1,1,1,111,3,Lost Customers
CUST-02536,Albert Garcia,109,17,393093.73,2,5,5,255,12,At Risk
CUST-02537,Joseph Myers,46,27,466742.88999999996,4,5,5,455,14,Champions
CUST-02538,Phillip Byrd,35,16,230972.93000000002,4,5,4,454,13,Champions
CUST-02539,Hunter Robinson,24,6,24524.43,4,3,2,432,9,Needs Attention
CUST-02540,Michael Robinson,58,21,511308.07,3,5,5,355,13,Loyal Customers
CUST-02541,Sara Cain,48,7,61916.31999999999,3,4,3,343,10,Loyal Customers
CUST-02542,Michelle Prince,193,3,190829.33000000002,2,2,4,224,8,Needs Attention
CUST-02543,Eric Williams,391,3,77631.81,1,2,3,123,6,Needs Attention
CUST-02544,Raymond Wang,441,2,6629.27,1,1,1,111,3,Lost Customers
CUST-02546,Javier Hays,238,2,31319.829999999998,2,1,2,212,5,Lost Customers
CUST-02547,Corey Caldwell,104,10,208176.71,2,4,4,244,10,At Risk
CUST-02548,Stephen Robles,87,2,22746.760000000002,3,1,2,312,6,Needs Attention
CUST-02549,Carol Jackson,419,2,3967.13,1,1,1,111,3,Lost Customers
CUST-02550,Brian Murphy,150,2,19488.910000000003,2,1,1,211,4,Lost Customers
CUST-02551,Chelsey Clark,16,23,198739.08000000002,5,5,4,554,14,Champions
CUST-02552,Teresa Martinez,132,6,114560.88,2,3,3,233,8,At Risk
CUST-02553,Howard Thompson,41,7,90540.51,4,4,3,443,11,Loyal Customers
CUST-02554,Eugene Price,161,13,225540.78,2,4,4,244,10,At Risk
CUST-02555,Austin Briggs,18,11,114755.33,5,4,3,543,12,Loyal Customers
CUST-02556,Jackie Jones,14,4,73045.72,5,3,3,533,11,Loyal Customers
CUST-02557,Eric George,198,6,32324.14,2,3,2,232,7,Needs Attention
CUST-02558,Mrs. Kimberly Mooney,5,9,155756.28,5,4,4,544,13,Champions
CUST-02559,Carolyn Haley,22,12,404229.48000000004,4,4,5,445,13,Champions
CUST-02560,Vicki Horton,584,2,2007.5,1,1,1,111,3,Lost Customers
CUST-02561,Valerie Benson,15,23,239164.9,5,5,4,554,14,Champions
CUST-02562,Mark Henson,66,7,137659.72999999998,3,4,4,344,11,Loyal Customers
CUST-02564,Lee Richards,22,5,55247.100000000006,4,3,2,432,9,Needs Attention
CUST-02565,Martin Hall,102,2,64968.36,2,1,3,213,6,Needs Attention
CUST-02566,Virginia Hall,32,4,95473.86,4,3,3,433,10,Loyal Customers
CUST-02567,Stephanie Parker,16,16,463191.67,5,5,5,555,15,Champions
CUST-02568,Nicole Harvey,129,1,1671.82,2,1,1,211,4,Lost Customers
CUST-02569,James Phillips,447,1,142.4,1,1,1,111,3,Lost Customers
CUST-02570,Dan Johnson,34,7,107576.47,4,4,3,443,11,Loyal Customers
CUST-02572,Erin Ramirez,5,50,863227.11,5,5,5,555,15,Champions
CUST-02574,Maria Roberts,16,5,195424.8,5,3,4,534,12,Loyal Customers
CUST-02575,Ryan Rivera,543,1,30327.78,1,1,2,112,4,Lost Customers
CUST-02576,Joshua Knox,124,3,11654.83,2,2,1,221,5,Lost Customers
CUST-02578,Lisa James,68,9,107878.06,3,4,3,343,10,Loyal Customers
CUST-02579,Jeremy Smith,5,37,369526.97,5,5,5,555,15,Champions
CUST-02580,Andrea Lee,704,1,20040.73,1,1,1,111,3,Lost Customers
CUST-02581,Brenda Harris,43,7,104715.31,4,4,3,443,11,Loyal Customers
CUST-02582,Kevin Guerra,14,9,140440.1,5,4,4,544,13,Champions
CUST-02583,Cynthia Miller,56,17,271675.61,3,5,5,355,13,Loyal Customers
